word	cl100k	o200k	saved	score_per_1M	freq_per_1M
yawning	2	2	1	1.1	1.1
yolk	2	2	1	1.1	1.1
accomplices	2	2	1	1.1	1.07
adp	2	2	1	1.1	1.07
alienate	2	2	1	1.1	1.07
alphabetically	2	2	1	1.1	1.07
ammonium	2	2	1	1.1	1.07
andi	2	2	1	1.1	1.07
apprehensive	2	2	1	1.1	1.07
aquino	2	2	1	1.1	1.07
arjun	2	2	1	1.1	1.07
assn	2	2	1	1.1	1.07
atrocity	3	2	1	1.1	1.07
authorisation	2	2	1	1.1	1.07
babysit	2	2	1	1.1	1.07
backdoor	2	2	1	1.1	1.07
bagels	2	2	1	1.1	1.07
beaming	2	2	1	1.1	1.07
benin	2	2	1	1.1	1.07
bigots	2	2	1	1.1	1.07
biopic	2	2	1	1.1	1.07
bleached	2	2	1	1.1	1.07
blondie	2	2	1	1.1	1.07
bloods	2	2	1	1.1	1.07
boer	2	2	1	1.1	1.07
boggling	3	2	1	1.1	1.07
bourgeoisie	1	2	1	1.1	1.07
bowser	2	2	1	1.1	1.07
braced	2	2	1	1.1	1.07
bromwich	2	2	1	1.1	1.07
bryson	3	2	1	1.1	1.07
bsc	2	2	1	1.1	1.07
bulging	2	2	1	1.1	1.07
byproduct	2	2	1	1.1	1.07
bystanders	2	2	1	1.1	1.07
categorically	2	2	1	1.1	1.07
cathode	2	2	1	1.1	1.07
ceded	2	2	1	1.1	1.07
cheaters	2	2	1	1.1	1.07
cheung	2	2	1	1.1	1.07
civility	2	2	1	1.1	1.07
cns	2	2	1	1.1	1.07
cohn	2	2	1	1.1	1.07
collin	2	2	1	1.1	1.07
commandos	2	2	1	1.1	1.07
complicity	2	2	1	1.1	1.07
confetti	2	2	1	1.1	1.07
confrontational	2	2	1	1.1	1.07
conley	2	2	1	1.1	1.07
connors	2	2	1	1.1	1.07
constitutions	2	2	1	1.1	1.07
contagion	2	2	1	1.1	1.07
convoys	2	2	1	1.1	1.07
corset	2	2	1	1.1	1.07
coutinho	2	2	1	1.1	1.07
craters	2	2	1	1.1	1.07
crocker	2	2	1	1.1	1.07
cuttings	2	2	1	1.1	1.07
davos	2	2	1	1.1	1.07
dawned	2	2	1	1.1	1.07
daybreak	2	2	1	1.1	1.07
defected	2	2	1	1.1	1.07
defenseman	1	2	1	1.1	1.07
desolation	2	2	1	1.1	1.07
deviant	2	2	1	1.1	1.07
devine	2	2	1	1.1	1.07
devious	2	2	1	1.1	1.07
didier	2	2	1	1.1	1.07
dilemmas	2	2	1	1.1	1.07
discography	2	2	1	1.1	1.07
dislocated	2	2	1	1.1	1.07
disseminate	2	2	1	1.1	1.07
dorado	2	2	1	1.1	1.07
dragonfly	2	2	1	1.1	1.07
dubstep	2	2	1	1.1	1.07
dugout	2	2	1	1.1	1.07
dunne	2	2	1	1.1	1.07
edelman	2	2	1	1.1	1.07
emanating	2	2	1	1.1	1.07
endeavours	3	2	1	1.1	1.07
ensues	2	2	1	1.1	1.07
eradicated	2	2	1	1.1	1.07
erode	2	2	1	1.1	1.07
evocative	3	2	1	1.1	1.07
faintly	2	2	1	1.1	1.07
fancies	2	2	1	1.1	1.07
federico	2	2	1	1.1	1.07
fewest	2	2	1	1.1	1.07
fielded	2	2	1	1.1	1.07
financials	2	2	1	1.1	1.07
fingering	2	2	1	1.1	1.07
flirty	2	2	1	1.1	1.07
flocks	2	2	1	1.1	1.07
forbade	2	2	1	1.1	1.07
forested	2	2	1	1.1	1.07
frauds	2	2	1	1.1	1.07
friendlies	2	2	1	1.1	1.07
fronting	2	2	1	1.1	1.07
frosted	2	2	1	1.1	1.07
furthering	2	2	1	1.1	1.07
gaia	2	2	1	1.1	1.07
gallop	2	2	1	1.1	1.07
gentile	2	2	1	1.1	1.07
gingerbread	2	2	1	1.1	1.07
gino	2	2	1	1.1	1.07
gosling	3	2	1	1.1	1.07
grasshopper	3	2	1	1.1	1.07
groupings	2	2	1	1.1	1.07
guardiola	2	2	1	1.1	1.07
guildford	2	2	1	1.1	1.07
hallowed	2	2	1	1.1	1.07
halting	2	2	1	1.1	1.07
hamish	2	2	1	1.1	1.07
hampden	3	2	1	1.1	1.07
handguns	1	2	1	1.1	1.07
hebron	2	2	1	1.1	1.07
heywood	2	2	1	1.1	1.07
hove	2	2	1	1.1	1.07
hvac	2	2	1	1.1	1.07
hydrocarbon	2	2	1	1.1	1.07
incessant	2	2	1	1.1	1.07
incurable	2	2	1	1.1	1.07
informants	2	2	1	1.1	1.07
informatics	2	2	1	1.1	1.07
infringed	2	2	1	1.1	1.07
inhaling	2	2	1	1.1	1.07
innumerable	3	2	1	1.1	1.07
insular	2	2	1	1.1	1.07
inundated	2	2	1	1.1	1.07
ionization	2	2	1	1.1	1.07
jarring	2	2	1	1.1	1.07
juncture	3	2	1	1.1	1.07
kebab	2	2	1	1.1	1.07
lampard	2	2	1	1.1	1.07
larsson	2	2	1	1.1	1.07
latham	2	2	1	1.1	1.07
leanne	2	2	1	1.1	1.07
licensee	1	2	1	1.1	1.07
loeb	2	2	1	1.1	1.07
loyalist	2	2	1	1.1	1.07
machado	2	2	1	1.1	1.07
magnetism	2	2	1	1.1	1.07
maltese	3	2	1	1.1	1.07
manhunt	2	2	1	1.1	1.07
manoeuvre	2	2	1	1.1	1.07
margo	2	2	1	1.1	1.07
mariner	2	2	1	1.1	1.07
marquez	2	2	1	1.1	1.07
martyn	2	2	1	1.1	1.07
masons	2	2	1	1.1	1.07
maximus	2	2	1	1.1	1.07
mays	2	2	1	1.1	1.07
meditating	2	2	1	1.1	1.07
merck	2	2	1	1.1	1.07
middleweight	2	2	1	1.1	1.07
milkshake	2	2	1	1.1	1.07
modernize	2	2	1	1.1	1.07
mozilla	1	2	1	1.1	1.07
nats	2	2	1	1.1	1.07
natured	2	2	1	1.1	1.07
niki	2	2	1	1.1	1.07
nmr	2	2	1	1.1	1.07
numerals	2	2	1	1.1	1.07
obeying	2	2	1	1.1	1.07
octavia	2	2	1	1.1	1.07
olfactory	2	2	1	1.1	1.07
ortega	2	2	1	1.1	1.07
osbourne	2	2	1	1.1	1.07
paintball	2	2	1	1.1	1.07
parrish	3	2	1	1.1	1.07
parton	2	2	1	1.1	1.07
petrified	3	2	1	1.1	1.07
pheasant	3	2	1	1.1	1.07
photosynthesis	2	2	1	1.1	1.07
pietro	3	2	1	1.1	1.07
piloted	2	2	1	1.1	1.07
pinching	2	2	1	1.1	1.07
postponement	2	2	1	1.1	1.07
ppc	2	2	1	1.1	1.07
preclude	2	2	1	1.1	1.07
pressurized	3	2	1	1.1	1.07
prickly	2	2	1	1.1	1.07
pricks	2	2	1	1.1	1.07
priory	2	2	1	1.1	1.07
profiled	2	2	1	1.1	1.07
psn	2	2	1	1.1	1.07
racked	1	2	1	1.1	1.07
radiating	2	2	1	1.1	1.07
rancher	2	2	1	1.1	1.07
reclaiming	2	2	1	1.1	1.07
redding	2	2	1	1.1	1.07
regularity	2	2	1	1.1	1.07
reprints	2	2	1	1.1	1.07
resounding	2	2	1	1.1	1.07
restrooms	2	2	1	1.1	1.07
ripples	2	2	1	1.1	1.07
roared	2	2	1	1.1	1.07
rondo	2	2	1	1.1	1.07
rowley	2	2	1	1.1	1.07
rumoured	2	2	1	1.1	1.07
russel	2	2	1	1.1	1.07
saban	2	2	1	1.1	1.07
salazar	2	2	1	1.1	1.07
samuels	2	2	1	1.1	1.07
scavenger	2	2	1	1.1	1.07
schooner	2	2	1	1.1	1.07
scion	2	2	1	1.1	1.07
seamus	2	2	1	1.1	1.07
secularism	2	2	1	1.1	1.07
separatists	2	2	1	1.1	1.07
servitude	2	2	1	1.1	1.07
severn	2	2	1	1.1	1.07
showbiz	2	2	1	1.1	1.07
sickly	2	2	1	1.1	1.07
slaughtering	3	2	1	1.1	1.07
slumped	2	2	1	1.1	1.07
smacks	2	2	1	1.1	1.07
snooker	3	2	1	1.1	1.07
solemnly	2	2	1	1.1	1.07
splashed	2	2	1	1.1	1.07
sprained	2	2	1	1.1	1.07
starling	2	2	1	1.1	1.07
stingy	2	2	1	1.1	1.07
stuffy	2	2	1	1.1	1.07
stumbles	2	2	1	1.1	1.07
substituting	2	2	1	1.1	1.07
subversion	2	2	1	1.1	1.07
sufficiency	2	2	1	1.1	1.07
suitcases	2	2	1	1.1	1.07
sumatra	2	2	1	1.1	1.07
suvs	2	2	1	1.1	1.07
tasteless	2	2	1	1.1	1.07
terminally	2	2	1	1.1	1.07
tian	2	2	1	1.1	1.07
tiff	2	2	1	1.1	1.07
tijuana	3	2	1	1.1	1.07
townsville	2	2	1	1.1	1.07
ummm	2	2	1	1.1	1.07
unconfirmed	2	2	1	1.1	1.07
undetected	3	2	1	1.1	1.07
uniformity	2	2	1	1.1	1.07
unjustified	2	2	1	1.1	1.07
unregistered	2	2	1	1.1	1.07
untrained	2	2	1	1.1	1.07
varnish	2	2	1	1.1	1.07
videogames	2	2	1	1.1	1.07
waco	2	2	1	1.1	1.07
warhead	2	2	1	1.1	1.07
wealthier	2	2	1	1.1	1.07
welles	2	2	1	1.1	1.07
widower	2	2	1	1.1	1.07
wnba	2	2	1	1.1	1.07
wot	2	2	1	1.1	1.07
wraith	2	2	1	1.1	1.07
yangon	2	2	1	1.1	1.07
yanks	2	2	1	1.1	1.07
yew	2	2	1	1.1	1.07
yugoslav	4	2	1	1.1	1.07
zoey	2	2	1	1.1	1.07
zoological	2	2	1	1.1	1.07
accorded	2	2	1	1.0	1.05
afb	2	2	1	1.0	1.05
agnostic	2	2	1	1.0	1.05
airmen	3	2	1	1.0	1.05
aisha	2	2	1	1.0	1.05
alameda	2	2	1	1.0	1.05
algiers	2	2	1	1.0	1.05
amputation	2	2	1	1.0	1.05
anarchism	2	2	1	1.0	1.05
antagonistic	2	2	1	1.0	1.05
anthropologists	2	2	1	1.0	1.05
apprehend	2	2	1	1.0	1.05
aquinas	2	2	1	1.0	1.05
axiom	1	2	1	1.0	1.05
banger	2	2	1	1.0	1.05
barista	2	2	1	1.0	1.05
bashir	2	2	1	1.0	1.05
beatings	2	2	1	1.0	1.05
belated	2	2	1	1.0	1.05
betterment	2	2	1	1.0	1.05
birthright	2	2	1	1.0	1.05
blackboard	2	2	1	1.0	1.05
blackwater	2	2	1	1.0	1.05
breather	2	2	1	1.0	1.05
brendon	2	2	1	1.0	1.05
buckeyes	2	2	1	1.0	1.05
burrell	3	2	1	1.0	1.05
buzzed	2	2	1	1.0	1.05
bylaws	2	2	1	1.0	1.05
bystander	2	2	1	1.0	1.05
candace	2	2	1	1.0	1.05
carleton	2	2	1	1.0	1.05
catchment	2	2	1	1.0	1.05
chechen	2	2	1	1.0	1.05
cleanly	1	2	1	1.0	1.05
colorless	2	2	1	1.0	1.05
concave	2	2	1	1.0	1.05
confuses	2	2	1	1.0	1.05
corrects	2	2	1	1.0	1.05
coughs	2	2	1	1.0	1.05
crucifix	2	2	1	1.0	1.05
cyclones	2	2	1	1.0	1.05
daggers	2	2	1	1.0	1.05
dazzle	2	2	1	1.0	1.05
depriving	2	2	1	1.0	1.05
dieter	2	2	1	1.0	1.05
disintegration	2	2	1	1.0	1.05
duress	2	2	1	1.0	1.05
dyslexia	3	2	1	1.0	1.05
editorials	2	2	1	1.0	1.05
elects	2	2	1	1.0	1.05
elevating	2	2	1	1.0	1.05
elmo	2	2	1	1.0	1.05
emigrants	2	2	1	1.0	1.05
endorses	2	2	1	1.0	1.05
enforceable	2	2	1	1.0	1.05
equinox	2	2	1	1.0	1.05
erotica	1	2	1	1.0	1.05
erp	2	2	1	1.0	1.05
escalator	2	2	1	1.0	1.05
ethnicities	2	2	1	1.0	1.05
eventful	2	2	1	1.0	1.05
fangs	2	2	1	1.0	1.05
fantastically	2	2	1	1.0	1.05
fastened	2	2	1	1.0	1.05
fawn	2	2	1	1.0	1.05
flanking	2	2	1	1.0	1.05
flinders	2	2	1	1.0	1.05
fluency	2	2	1	1.0	1.05
fresher	2	2	1	1.0	1.05
fructose	2	2	1	1.0	1.05
gambia	2	2	1	1.0	1.05
gaul	2	2	1	1.0	1.05
gaulle	3	2	1	1.0	1.05
geophysical	2	2	1	1.0	1.05
gladiators	3	2	1	1.0	1.05
godwin	2	2	1	1.0	1.05
gomes	2	2	1	1.0	1.05
grasped	2	2	1	1.0	1.05
graze	2	2	1	1.0	1.05
grenada	2	2	1	1.0	1.05
grossman	2	2	1	1.0	1.05
grower	2	2	1	1.0	1.05
grunge	2	2	1	1.0	1.05
gtfo	2	2	1	1.0	1.05
gump	2	2	1	1.0	1.05
hagen	2	2	1	1.0	1.05
hatches	2	2	1	1.0	1.05
hawkes	3	2	1	1.0	1.05
headlined	2	2	1	1.0	1.05
helene	2	2	1	1.0	1.05
hilariously	2	2	1	1.0	1.05
hoodies	2	2	1	1.0	1.05
hottie	2	2	1	1.0	1.05
hypothesized	2	2	1	1.0	1.05
iaea	2	2	1	1.0	1.05
ics	2	2	1	1.0	1.05
imbalances	2	2	1	1.0	1.05
improvise	2	2	1	1.0	1.05
indistinct	3	2	1	1.0	1.05
irma	2	2	1	1.0	1.05
jakob	2	2	1	1.0	1.05
janus	2	2	1	1.0	1.05
jens	2	2	1	1.0	1.05
jg	2	2	1	1.0	1.05
jia	2	2	1	1.0	1.05
jolt	2	2	1	1.0	1.05
juggle	2	2	1	1.0	1.05
jukebox	3	2	1	1.0	1.05
jumpsuit	2	2	1	1.0	1.05
kroger	3	2	1	1.0	1.05
legacies	2	2	1	1.0	1.05
levies	2	2	1	1.0	1.05
likeable	2	2	1	1.0	1.05
macos	2	2	1	1.0	1.05
magenta	2	2	1	1.0	1.05
markov	2	2	1	1.0	1.05
marlboro	3	2	1	1.0	1.05
merton	2	2	1	1.0	1.05
methodical	2	2	1	1.0	1.05
miniatures	2	2	1	1.0	1.05
mints	2	2	1	1.0	1.05
molotov	3	2	1	1.0	1.05
monogram	2	2	1	1.0	1.05
moray	2	2	1	1.0	1.05
mumford	2	2	1	1.0	1.05
mythic	2	2	1	1.0	1.05
nacho	2	2	1	1.0	1.05
nailing	2	2	1	1.0	1.05
nanotechnology	2	2	1	1.0	1.05
napping	2	2	1	1.0	1.05
negroes	2	2	1	1.0	1.05
nobleman	2	2	1	1.0	1.05
nugent	2	2	1	1.0	1.05
obeyed	2	2	1	1.0	1.05
optimist	2	2	1	1.0	1.05
osiris	2	2	1	1.0	1.05
outwardly	2	2	1	1.0	1.05
overlord	2	2	1	1.0	1.05
overuse	2	2	1	1.0	1.05
panned	2	2	1	1.0	1.05
papacy	2	2	1	1.0	1.05
patreon	2	2	1	1.0	1.05
pdt	2	2	1	1.0	1.05
phonetic	2	2	1	1.0	1.05
piloting	2	2	1	1.0	1.05
pius	2	2	1	1.0	1.05
pkk	2	2	1	1.0	1.05
planck	2	2	1	1.0	1.05
poodle	2	2	1	1.0	1.05
populism	2	2	1	1.0	1.05
precedes	2	2	1	1.0	1.05
racetrack	3	2	1	1.0	1.05
rejoined	2	2	1	1.0	1.05
relayed	2	2	1	1.0	1.05
rescinded	2	2	1	1.0	1.05
resuming	2	2	1	1.0	1.05
rnc	2	2	1	1.0	1.05
roadblock	2	2	1	1.0	1.05
roadshow	2	2	1	1.0	1.05
roadways	2	2	1	1.0	1.05
rsvp	2	2	1	1.0	1.05
sabre	2	2	1	1.0	1.05
saleh	2	2	1	1.0	1.05
sato	2	2	1	1.0	1.05
saxons	2	2	1	1.0	1.05
sds	2	2	1	1.0	1.05
shahid	3	2	1	1.0	1.05
sheryl	2	2	1	1.0	1.05
shifter	2	2	1	1.0	1.05
shoemaker	2	2	1	1.0	1.05
shortfall	1	2	1	1.0	1.05
shrugs	2	2	1	1.0	1.05
sichuan	2	2	1	1.0	1.05
sion	2	2	1	1.0	1.05
smacking	2	2	1	1.0	1.05
sneezing	3	2	1	1.0	1.05
snooping	2	2	1	1.0	1.05
socialization	2	2	1	1.0	1.05
soto	2	2	1	1.0	1.05
southport	2	2	1	1.0	1.05
sparingly	2	2	1	1.0	1.05
speck	2	2	1	1.0	1.05
spectacularly	2	2	1	1.0	1.05
spiced	2	2	1	1.0	1.05
ssc	2	2	1	1.0	1.05
sse	2	2	1	1.0	1.05
stoves	2	2	1	1.0	1.05
streep	2	2	1	1.0	1.05
stylus	2	2	1	1.0	1.05
successively	2	2	1	1.0	1.05
suture	2	2	1	1.0	1.05
synaptic	1	2	1	1.0	1.05
tailgate	2	2	1	1.0	1.05
tenuous	2	2	1	1.0	1.05
threes	2	2	1	1.0	1.05
tobin	2	2	1	1.0	1.05
topographic	2	2	1	1.0	1.05
transmits	2	2	1	1.0	1.05
tuscan	2	2	1	1.0	1.05
tzu	2	2	1	1.0	1.05
uninterested	2	2	1	1.0	1.05
usaf	2	2	1	1.0	1.05
uterine	3	2	1	1.0	1.05
vanishes	2	2	1	1.0	1.05
vapour	2	2	1	1.0	1.05
veer	2	2	1	1.0	1.05
versace	2	2	1	1.0	1.05
warheads	2	2	1	1.0	1.05
weller	2	2	1	1.0	1.05
wheaton	2	2	1	1.0	1.05
whereupon	2	2	1	1.0	1.05
winfrey	2	2	1	1.0	1.05
winn	2	2	1	1.0	1.05
withdraws	2	2	1	1.0	1.05
wither	2	2	1	1.0	1.05
wobble	2	2	1	1.0	1.05
yadav	3	2	1	1.0	1.05
yeon	2	2	1	1.0	1.05
yvette	2	2	1	1.0	1.05
zed	2	2	1	1.0	1.05
absences	2	2	1	1.0	1.02
acacia	2	2	1	1.0	1.02
aggressor	2	2	1	1.0	1.02
agm	2	2	1	1.0	1.02
ambivalent	2	2	1	1.0	1.02
amethyst	2	2	1	1.0	1.02
angling	2	2	1	1.0	1.02
anil	2	2	1	1.0	1.02
antennae	2	2	1	1.0	1.02
baines	2	2	1	1.0	1.02
baiting	2	2	1	1.0	1.02
barks	2	2	1	1.0	1.02
beasley	2	2	1	1.0	1.02
berserk	2	2	1	1.0	1.02
berwick	2	2	1	1.0	1.02
bobo	2	2	1	1.0	1.02
bovine	2	2	1	1.0	1.02
braids	2	2	1	1.0	1.02
braille	2	2	1	1.0	1.02
butchered	2	2	1	1.0	1.02
bypassing	2	2	1	1.0	1.02
cabot	2	2	1	1.0	1.02
candlelight	2	2	1	1.0	1.02
canoes	2	2	1	1.0	1.02
capricorn	3	2	1	1.0	1.02
catapult	1	2	1	1.0	1.02
cbn	2	2	1	1.0	1.02
ccs	2	2	1	1.0	1.02
cdr	1	2	1	1.0	1.02
censors	2	2	1	1.0	1.02
cervix	2	2	1	1.0	1.02
cheery	2	2	1	1.0	1.02
chimneys	2	2	1	1.0	1.02
chomsky	3	2	1	1.0	1.02
chrissy	2	2	1	1.0	1.02
clements	2	2	1	1.0	1.02
cleo	2	2	1	1.0	1.02
cronies	2	2	1	1.0	1.02
crusty	2	2	1	1.0	1.02
cutlery	3	2	1	1.0	1.02
dawes	3	2	1	1.0	1.02
deciduous	2	2	1	1.0	1.02
degenerative	2	2	1	1.0	1.02
delphi	2	2	1	1.0	1.02
detract	2	2	1	1.0	1.02
dialed	2	2	1	1.0	1.02
digested	2	2	1	1.0	1.02
diminishes	2	2	1	1.0	1.02
diplomas	2	2	1	1.0	1.02
dissection	2	2	1	1.0	1.02
dissimilar	2	2	1	1.0	1.02
distillation	2	2	1	1.0	1.02
drab	2	2	1	1.0	1.02
dubs	2	2	1	1.0	1.02
ducked	2	2	1	1.0	1.02
eggplant	2	2	1	1.0	1.02
ellington	2	2	1	1.0	1.02
engravings	3	2	1	1.0	1.02
epidemics	2	2	1	1.0	1.02
equipping	2	2	1	1.0	1.02
evaporate	2	2	1	1.0	1.02
execs	2	2	1	1.0	1.02
exo	2	2	1	1.0	1.02
exorbitant	3	2	1	1.0	1.02
expat	2	2	1	1.0	1.02
expiring	2	2	1	1.0	1.02
eyelid	2	2	1	1.0	1.02
fainting	2	2	1	1.0	1.02
fecal	2	2	1	1.0	1.02
ferret	2	2	1	1.0	1.02
flagrant	2	2	1	1.0	1.02
flapping	2	2	1	1.0	1.02
foreplay	2	2	1	1.0	1.02
gangsta	2	2	1	1.0	1.02
garb	2	2	1	1.0	1.02
garvey	2	2	1	1.0	1.02
gassed	2	2	1	1.0	1.02
gentiles	2	2	1	1.0	1.02
gilles	2	2	1	1.0	1.02
glancing	2	2	1	1.0	1.02
goblins	2	2	1	1.0	1.02
googling	2	2	1	1.0	1.02
greenish	2	2	1	1.0	1.02
grocer	2	2	1	1.0	1.02
gtx	2	2	1	1.0	1.02
headless	2	2	1	1.0	1.02
hemsworth	2	2	1	1.0	1.02
hindrance	2	2	1	1.0	1.02
hula	2	2	1	1.0	1.02
ills	2	2	1	1.0	1.02
immunization	2	2	1	1.0	1.02
impressing	2	2	1	1.0	1.02
inanimate	2	2	1	1.0	1.02
inca	2	2	1	1.0	1.02
infield	1	2	1	1.0	1.02
innovator	2	2	1	1.0	1.02
intermission	2	2	1	1.0	1.02
iqbal	2	2	1	1.0	1.02
kanji	2	2	1	1.0	1.02
kombat	2	2	1	1.0	1.02
kpop	2	2	1	1.0	1.02
landline	2	2	1	1.0	1.02
lashed	2	2	1	1.0	1.02
legislate	2	2	1	1.0	1.02
liberian	2	2	1	1.0	1.02
lingo	2	2	1	1.0	1.02
lohan	2	2	1	1.0	1.02
macy	2	2	1	1.0	1.02
marlin	2	2	1	1.0	1.02
marsden	2	2	1	1.0	1.02
marsha	2	2	1	1.0	1.02
masterchef	2	2	1	1.0	1.02
matron	2	2	1	1.0	1.02
mayfair	2	2	1	1.0	1.02
meaty	2	2	1	1.0	1.02
mirroring	2	2	1	1.0	1.02
mistaking	2	2	1	1.0	1.02
mouthful	2	2	1	1.0	1.02
murdock	2	2	1	1.0	1.02
mustangs	2	2	1	1.0	1.02
mutton	2	2	1	1.0	1.02
myra	2	2	1	1.0	1.02
neill	2	2	1	1.0	1.02
neutrons	2	2	1	1.0	1.02
newbury	2	2	1	1.0	1.02
newell	2	2	1	1.0	1.02
novelists	2	2	1	1.0	1.02
nunes	2	2	1	1.0	1.02
oars	2	2	1	1.0	1.02
oates	2	2	1	1.0	1.02
ohm	2	2	1	1.0	1.02
oneplus	2	2	1	1.0	1.02
orc	1	2	1	1.0	1.02
outfielder	2	2	1	1.0	1.02
outflow	2	2	1	1.0	1.02
overtaking	2	2	1	1.0	1.02
overtook	2	2	1	1.0	1.02
overture	2	2	1	1.0	1.02
parma	2	2	1	1.0	1.02
parrots	2	2	1	1.0	1.02
passively	2	2	1	1.0	1.02
paulson	2	2	1	1.0	1.02
pepperoni	2	2	1	1.0	1.02
perforated	2	2	1	1.0	1.02
piero	2	2	1	1.0	1.02
pitchfork	2	2	1	1.0	1.02
placid	2	2	1	1.0	1.02
pooping	2	2	1	1.0	1.02
pox	2	2	1	1.0	1.02
principled	2	2	1	1.0	1.02
progesterone	3	2	1	1.0	1.02
puritan	2	2	1	1.0	1.02
rabble	2	2	1	1.0	1.02
rafters	2	2	1	1.0	1.02
raisin	2	2	1	1.0	1.02
rationing	2	2	1	1.0	1.02
reappear	2	2	1	1.0	1.02
rearrange	2	2	1	1.0	1.02
recreating	2	2	1	1.0	1.02
redeemer	2	2	1	1.0	1.02
redeeming	2	2	1	1.0	1.02
reissue	2	2	1	1.0	1.02
remade	2	2	1	1.0	1.02
revolting	3	2	1	1.0	1.02
rhea	2	2	1	1.0	1.02
robby	2	2	1	1.0	1.02
roux	2	2	1	1.0	1.02
ruddy	2	2	1	1.0	1.02
sandler	2	2	1	1.0	1.02
scarier	2	2	1	1.0	1.02
schism	2	2	1	1.0	1.02
scrubbed	2	2	1	1.0	1.02
seer	2	2	1	1.0	1.02
sepsis	3	2	1	1.0	1.02
seward	2	2	1	1.0	1.02
sharpness	2	2	1	1.0	1.02
shelved	2	2	1	1.0	1.02
shh	2	2	1	1.0	1.02
shipper	2	2	1	1.0	1.02
shopped	2	2	1	1.0	1.02
shui	2	2	1	1.0	1.02
sketching	2	2	1	1.0	1.02
skimming	2	2	1	1.0	1.02
smitten	2	2	1	1.0	1.02
snappy	2	2	1	1.0	1.02
snort	2	2	1	1.0	1.02
sparing	1	2	1	1.0	1.02
spicer	2	2	1	1.0	1.02
sportsmanship	2	2	1	1.0	1.02
sprinting	2	2	1	1.0	1.02
subsided	2	2	1	1.0	1.02
surging	2	2	1	1.0	1.02
sweetened	2	2	1	1.0	1.02
sweetly	2	2	1	1.0	1.02
swimwear	2	2	1	1.0	1.02
tamed	2	2	1	1.0	1.02
tampons	2	2	1	1.0	1.02
taunting	2	2	1	1.0	1.02
tec	1	2	1	1.0	1.02
tempe	2	2	1	1.0	1.02
tendons	2	2	1	1.0	1.02
terraced	2	2	1	1.0	1.02
thrived	2	2	1	1.0	1.02
tickled	2	2	1	1.0	1.02
titty	2	2	1	1.0	1.02
traffickers	2	2	1	1.0	1.02
transcends	2	2	1	1.0	1.02
tropes	2	2	1	1.0	1.02
tsk	2	2	1	1.0	1.02
tumbled	2	2	1	1.0	1.02
twas	2	2	1	1.0	1.02
typos	2	2	1	1.0	1.02
tyrion	2	2	1	1.0	1.02
uhhh	2	2	1	1.0	1.02
ukulele	3	2	1	1.0	1.02
uncensored	2	2	1	1.0	1.02
unsurprisingly	2	2	1	1.0	1.02
untenable	2	2	1	1.0	1.02
uranus	1	2	1	1.0	1.02
veritable	2	2	1	1.0	1.02
vices	2	2	1	1.0	1.02
wanderer	2	2	1	1.0	1.02
warts	2	2	1	1.0	1.02
watchman	2	2	1	1.0	1.02
wut	2	2	1	1.0	1.02
xander	2	2	1	1.0	1.02
xerox	2	2	1	1.0	1.02
xiaomi	3	2	1	1.0	1.02
yeo	2	2	1	1.0	1.02
yeti	2	2	1	1.0	1.02
aac	2	2	1	1.0	1.0
abject	2	2	1	1.0	1.0
administers	2	2	1	1.0	1.0
affective	2	2	1	1.0	1.0
afield	2	2	1	1.0	1.0
aldrich	3	2	1	1.0	1.0
aldridge	2	2	1	1.0	1.0
alienating	2	2	1	1.0	1.0
alight	2	2	1	1.0	1.0
amazement	3	2	1	1.0	1.0
amending	2	2	1	1.0	1.0
amg	2	2	1	1.0	1.0
aoc	2	2	1	1.0	1.0
austere	2	2	1	1.0	1.0
authoritarianism	2	2	1	1.0	1.0
awkwardness	2	2	1	1.0	1.0
backer	2	2	1	1.0	1.0
backpacking	2	2	1	1.0	1.0
bagging	2	2	1	1.0	1.0
bailiff	2	2	1	1.0	1.0
banked	2	2	1	1.0	1.0
barnsley	3	2	1	1.0	1.0
barricades	2	2	1	1.0	1.0
beamed	2	2	1	1.0	1.0
bergman	2	2	1	1.0	1.0
betrays	2	2	1	1.0	1.0
blinked	1	2	1	1.0	1.0
blissful	2	2	1	1.0	1.0
blondes	2	2	1	1.0	1.0
bloodbath	3	2	1	1.0	1.0
bluffs	2	2	1	1.0	1.0
bmc	2	2	1	1.0	1.0
bnp	2	2	1	1.0	1.0
booms	2	2	1	1.0	1.0
bower	2	2	1	1.0	1.0
brah	2	2	1	1.0	1.0
bravest	2	2	1	1.0	1.0
brb	2	2	1	1.0	1.0
breasted	2	2	1	1.0	1.0
brookings	3	2	1	1.0	1.0
budgeted	2	2	1	1.0	1.0
bugger	2	2	1	1.0	1.0
campaigner	2	2	1	1.0	1.0
capacitors	2	2	1	1.0	1.0
capes	2	2	1	1.0	1.0
carvings	3	2	1	1.0	1.0
cbt	2	2	1	1.0	1.0
cellars	2	2	1	1.0	1.0
cfl	2	2	1	1.0	1.0
chalice	2	2	1	1.0	1.0
chas	2	2	1	1.0	1.0
christophe	2	2	1	1.0	1.0
clippings	3	2	1	1.0	1.0
combing	2	2	1	1.0	1.0
commendation	2	2	1	1.0	1.0
compensating	2	2	1	1.0	1.0
congratulating	2	2	1	1.0	1.0
consignment	2	2	1	1.0	1.0
contradicting	2	2	1	1.0	1.0
corinne	2	2	1	1.0	1.0
